"","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","is_finished","codeversion","is_changedfullscreen","designversion","timepassed_mins","width","height","HaveSeenImages","all_accumulated_accuracy","rt","rt_keypresses","response","keypresses","rt_key_start","rt_key_end","task","id","webaudio","mobile","os","fullscreen","vsync_rate","webcam","microphone","question_order","stimulus","anRepeatedItem","current_assignmentTypesWithinList","is_chosenFinal","is_currentObjAppear1","is_studied_appear0_initial","is_studied_appear1_initial","is_studied_appear2_initial","is_tested_appear0_initial","is_tested_appear1_initial","is_tested_appear2_initial","listNum_appear0_initial","listNum_appear1_initial","stimulusConditionName_nPlusOneTrial","num_CurrObjAppear","stimulusConditions","studyPos_appear0_initial","studyPos_appear1_initial","studyPos_appear2_initial","testPos_appear0_initial","testPos_appear1_initial","testPos_appear2_initial","testPos_final","type_code_studiedCurr","type_code_testiedCurr","type_code_testiedNext","type_comment","id_picName","is_old","correct_response_key","listNum_appear2_initial","listNum_pickedFrom","listNum_infinalOrder","presPos_digit","stimulus_id","sum_currList","correct_response","correct","responsesum","accumulated_accuracy","recognition_correct","correct_appear1","correct_appear2"
"21","","","","","","image-keyboard-response",20,521344,"0.0-5.0-2.0-0.13",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.72,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (41).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","14",14,0,"0",0,0,271,"1","0","0","studied only, not in trial","1 (41).jpg","null","null","0",0,"6",NA,NA,NA,NA,NA,"",NA,NA,"",""
"22","","","","","","image-keyboard-response",21,523458,"0.0-5.0-2.0-0.14",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.76,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1715).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","15",15,0,"0",0,0,35,"1","0","0","studied only, not in trial","1 (1715).jpg","null","null","0",0,"1",NA,NA,NA,NA,NA,"",NA,NA,"",""
"23","","","","","","image-keyboard-response",22,525586,"0.0-5.0-2.0-0.15",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.79,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2154).jpg","false","T_target","false","true","true","true","false","true","true","false",1,1,"B","1","B","16",16,0,"26",26,0,0,"1","1","0","current target, not in next trial","1 (2154).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"24","","","","","","image-keyboard-response",23,527714,"0.0-5.0-2.0-0.16",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.83,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1288).jpg","false","T_nontarget","false","true","true","true","false","false","false","false",1,1,"A","1","A","17",17,0,"0",0,0,0,"1","0","0","studied only, not in trial","1 (1288).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"25","","","","","","image-keyboard-response",24,529842,"0.0-5.0-2.0-0.17",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.86,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1477).jpg","false","T_target","true","true","true","true","false","true","true","false",1,1,"B","1","B","18",18,0,"1",1,0,416,"1","1","0","current target, not in next trial","1 (1477).jpg","null","null","0",0,"9",NA,NA,NA,NA,NA,"",NA,NA,"",""
"26","","","","","","image-keyboard-response",25,531962,"0.0-5.0-2.0-0.18",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.9,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (166).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","19",19,0,"0",0,0,181,"1","0","0","studied only, not in trial","1 (166).jpg","null","null","0",0,"4",NA,NA,NA,NA,NA,"",NA,NA,"",""
"27","","","","","","image-keyboard-response",26,534090,"0.0-5.0-2.0-0.19",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.93,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (448).jpg","false","T_target","true","true","true","true","false","true","true","false",1,1,"B","1","B","20",20,0,"2",2,0,25,"1","1","0","current target, not in next trial","1 (448).jpg","null","null","0",0,"1",NA,NA,NA,NA,NA,"",NA,NA,"",""
"28","","","","","","image-keyboard-response",27,536216,"0.0-5.0-2.0-0.20",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,8.97,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (548).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","21",21,0,"0",0,0,8,"1","0","0","studied only, not in trial","1 (548).jpg","null","null","0",0,"1",NA,NA,NA,NA,NA,"",NA,NA,"",""
"29","","","","","","image-keyboard-response",28,538342,"0.0-5.0-2.0-0.21",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.01,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (40).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","22",22,0,"0",0,0,392,"1","0","0","studied only, not in trial","1 (40).jpg","null","null","0",0,"8",NA,NA,NA,NA,NA,"",NA,NA,"",""
"30","","","","","","image-keyboard-response",29,540464,"0.0-5.0-2.0-0.22",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.04,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (375).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","23",23,0,"0",0,0,261,"1","0","0","studied only, not in trial","1 (375).jpg","null","null","0",0,"6",NA,NA,NA,NA,NA,"",NA,NA,"",""
"31","","","","","","image-keyboard-response",30,542594,"0.0-5.0-2.0-0.23",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.08,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (690).jpg","true","T_nontarget","true","true","true","true","false","false","false","true",1,1,"Cn","1","Cn","24",24,0,"0",0,23,37,"1","0","1","studied only, in next trial","1 (690).jpg","null","null","2",0,"1",NA,NA,NA,NA,NA,"",NA,NA,"",""
"32","","","","","","image-keyboard-response",31,544733,"0.0-5.0-2.0-0.24",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.11,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2171).jpg","false","T_target","true","true","true","true","false","true","true","false",1,1,"B","1","B","25",25,0,"25",25,0,245,"1","1","0","current target, not in next trial","1 (2171).jpg","null","null","0",0,"5",NA,NA,NA,NA,NA,"",NA,NA,"",""
"33","","","","","","image-keyboard-response",32,546858,"0.0-5.0-2.0-0.25",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.15,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (34).jpg","false","T_target","true","true","true","true","false","true","true","false",1,1,"B","1","B","26",26,0,"27",27,0,220,"1","1","0","current target, not in next trial","1 (34).jpg","null","null","0",0,"5",NA,NA,NA,NA,NA,"",NA,NA,"",""
"34","","","","","","image-keyboard-response",33,548986,"0.0-5.0-2.0-0.26",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.18,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2064).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","27",27,0,"0",0,0,228,"1","0","0","studied only, not in trial","1 (2064).jpg","null","null","0",0,"5",NA,NA,NA,NA,NA,"",NA,NA,"",""
"35","","","","","","image-keyboard-response",34,551113,"0.0-5.0-2.0-0.27",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.22,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2135).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",1,1,"A","1","A","28",28,0,"0",0,0,381,"1","0","0","studied only, not in trial","1 (2135).jpg","null","null","0",0,"8",NA,NA,NA,NA,NA,"",NA,NA,"",""
"36","","","","","","image-keyboard-response",35,553248,"0.0-5.0-2.0-0.28",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.25,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (610).jpg","false","T_nontarget","false","true","true","true","false","false","false","false",1,1,"A","1","A","29",29,0,"0",0,0,0,"1","0","0","studied only, not in trial","1 (610).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"37","","","","","","image-keyboard-response",36,555385,"0.0-5.0-2.0-0.29",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.29,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2343).jpg","false","T_target","true","true","true","true","false","true","true","false",1,1,"B","1","B","30",30,0,"7",7,0,9,"1","1","0","current target, not in next trial","1 (2343).jpg","null","null","0",0,"1",NA,NA,NA,NA,NA,"",NA,NA,"",""
"38","","","","","","html-keyboard-response",37,557530,"0.0-5.0-3.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.33,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"prompt","","","","","",NA,"","","","Summing up the digits as they appear","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"39","","","","","","html-keyboard-response",38,558668,"0.0-5.0-4.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.34,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"fixation","","","","","",NA,"","","","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"40","","","","","","html-keyboard-response",39,560683,"0.0-5.0-5.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.38,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","7","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",1,7,45,NA,NA,"",NA,NA,"",""
"41","","","","","","html-keyboard-response",40,563714,"0.0-5.0-5.0-0.1",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.43,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","4","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",2,4,45,NA,NA,"",NA,NA,"",""
"42","","","","","","html-keyboard-response",41,566743,"0.0-5.0-5.0-0.2",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.48,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","6","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",3,6,45,NA,NA,"",NA,NA,"",""
"43","","","","","","html-keyboard-response",42,569775,"0.0-5.0-5.0-0.3",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.53,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","8","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",4,8,45,NA,NA,"",NA,NA,"",""
"44","","","","","","html-keyboard-response",43,572793,"0.0-5.0-5.0-0.4",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.58,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","7","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",5,7,45,NA,NA,"",NA,NA,"",""
"45","","","","","","html-keyboard-response",44,575839,"0.0-5.0-5.0-0.5",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.63,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","4","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",6,4,45,NA,NA,"",NA,NA,"",""
"46","","","","","","html-keyboard-response",45,578871,"0.0-5.0-5.0-0.6",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,9.68,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","5","","","","","","","","","","",1,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",7,5,45,NA,NA,"",NA,NA,"",""
